respno,refnumb,casenumb,country,v5,identity,supdem,supold,supnow,supfut,rejone,rejtrd,rejmil,rejdic,rejexp,dmpext,dmpsat,dmpvot,dmpsay,defnew,defjug,defele,spamar,spafee,sparet,spaprv,sapknw,sapmin,sapsat,occup,gender,age,educ,unemp,urbrur,medrad,medtv,mednew,povfoo,povwat,povhth,povelc,povinc,hltmen,aidexp,demoe1,demoe2,demoe3,demmaj,demspc,demele,demmpd,demnec,dememp,demedu,demgap,marsuc,marjob,marear,marrsk,marhse,marcdt,marcom,marsch,maremp,marcrm,sctrust,scint,scdsc,scund,sckloc,sckmp,sckfin,sckvp,nidprd,nidchl,gidprd,gidchl,gidbes,gidstr,pfesol,pfeemp,pfeprc,pfegap,pfenow,pfepas,pfefut,pfeerd,pfegrp,pfrsay,pfrass,pfrvot,pfreql,pfrele,pfrgpt,pfrfai,pfrall,pfrgpr,pfpcrm,pfpsaf,pfpcr1,pfpcr2,pfpcr3,pfpcr4,pfpcr5,trspre,trspol,trscts,trsarm,trsnec,trsbrd,pfgpre,pfgmp,pfgloc,pfgedu,pfghlt,pfghiv,mip1,mip2,legcon,leggov,memrel,memdev,membus,memlab,pidcls,pidwin,parvot,parcom,pariss,parral,parcam,parlet,pardem,parctg,parcti,xstronld,withinwt,acrosswt,combinwt,africawt,afcombwt,race,language,party,area,urbrur_original,urbrur_sample,region,locationlevel1,locationlevel2,townvill,eanumb,uniqueea,geoname_id,precision_code,place_name,latitude,longitude,location_type_code,geoname_adm_code,geoname_adm_name,location_class,geographic_exactness;
ZIM1857,1857,680ZIM,ZIM,12,1,1,99,99,99,2,2,2,2,2,2,2,3,2,1,1,1,3,1,3,3,1,4,1,60,2,22,2,1,99,5,5,0,1,1,1,1,2,1,4,1,2,0,2,2,2,2,2,2,2,3,4,4,5,4,4,1,2,1,1,3,2,4,1,2,9,9,9,1,5,5,5,3,3,5,3,1,1,99,1,1,1,2,4,4,4,4,2,3,5,4,1,18,2,2,99,3,3,3,2,1,4,2,3,2,4,1,1,9,3,1,99,9,29,4,2,1,0,0,0,1,0,3,0,4,0,0,0,1,0,1,3,1,1,1,.73587143,.73587143,1,18,14,16,Urban,,Midlands,Mkoba,Mkoba,Gweru,#NULL!,3170,890422,1,Gweru,-19.450001,29.816669,PPLA,6295630|6255146|ZW|02|890422,Earth|Africa|Zimbabwe|Midlands Province|Gweru,2,1;
ZIM1858,1858,681ZIM,ZIM,12,15,1,99,99,99,1,2,1,1,5,1,2,3,2,1,1,1,3,2,4,4,1,4,1,61,1,34,1,0,1,5,4,5,1,0,1,1,1,3,1,11,0,0,1,2,2,2,1,1,1,1,2,3,2,1,4,4,4,4,4,4,2,3,1,2,1,9,9,1,5,5,5,5,4,5,2,1,1,99,2,2,2,2,2,4,4,4,4,3,5,2,3,997,2,2,99,2,2,1,5,2,4,4,3,9,4,2,2,2,2,1,99,9,28,4,1,1,0,0,0,1,2,3,0,4,1,0,4,4,0,0,4,1,1,1,.73587143,.73587143,1,18,27,16,Urban,,Midlands,Mbizo,Mbizo,Kwekwe,#NULL!,3169,888710,1,Kwekwe,-18.928089,29.814859,PPL,6295630|6255146|ZW|02|888710,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe,2,1;
ZIM1859,1859,682ZIM,ZIM,12,6,1,99,99,99,1,4,1,1,4,0,1,4,2,1,1,1,1,4,4,4,1,4,1,45,2,30,2,0,1,5,5,5,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,2,2,1,1,1,1,1,1,4,4,4,4,2,4,2,1,1,99,1,2,2,3,1,4,4,5,4,2,5,2,3,997,99,2,99,3,3,2,2,2,3,4,3,2,3,2,2,1,1,2,99,9,16,5,1,1,0,0,1,2,1,3,0,4,0,0,4,4,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Urban,,Midlands,Mbizo,Mbizo,Kwekwe,#NULL!,3169,888710,1,Kwekwe,-18.928089,29.814859,PPL,6295630|6255146|ZW|02|888710,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe,2,1;
ZIM1860,1860,683ZIM,ZIM,12,5,1,99,99,99,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,4,1,12,2,35,3,0,1,5,5,5,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,2,2,3,1,1,1,1,4,4,2,4,4,4,1,1,2,2,1,1,1,1,5,5,5,99,99,99,3,1,1,99,1,1,1,4,99,4,4,5,3,1,5,99,1,62,2,3,99,1,1,2,5,1,2,3,2,1,1,1,1,1,1,1,99,9,4,1,1,0,0,1,0,2,1,3,0,1,1,1,4,4,1,1,4,1,1,1,.73587143,.73587143,1,18,0,16,Urban,,Midlands,Mbizo,Mbizo,Kwekwe,#NULL!,3169,888710,1,Kwekwe,-18.928089,29.814859,PPL,6295630|6255146|ZW|02|888710,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe,2,1;
ZIM1861,1861,684ZIM,ZIM,12,4,1,99,99,99,1,1,1,1,5,0,1,4,1,1,1,1,4,4,4,4,1,4,1,61,2,23,2,1,1,5,3,4,1,1,1,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,99,1,1,1,1,1,1,5,5,5,5,5,5,3,1,1,99,1,1,1,2,9,4,3,3,4,1,5,9,1,64,1,3,99,1,1,2,1,1,2,3,2,1,1,1,1,3,3,1,99,9,19,1,1,1,0,0,0,2,1,2,0,4,4,0,4,1,0,0,4,1,1,1,.73587143,.73587143,1,18,0,16,Urban,,Midlands,Mbizo,Mbizo,Kwekwe,#NULL!,3169,888710,1,Kwekwe,-18.928089,29.814859,PPL,6295630|6255146|ZW|02|888710,Earth|Africa|Zimbabwe|Midlands Province|Kwekwe,2,1;
ZIM1862,1862,685ZIM,ZIM,12,6,1,99,99,99,1,1,1,1,5,0,1,1,3,1,1,8,2,3,4,4,1,4,3,12,1,30,3,0,99,5,5,5,1,2,1,2,1,1,1,1,0,0,1,1,1,2,1,1,2,4,4,4,1,4,1,4,4,4,2,1,2,3,1,1,9,9,1,1,5,5,5,5,5,2,1,99,2,99,1,1,1,1,99,4,4,3,3,1,5,2,3,997,2,1,99,1,2,1,1,2,1,3,2,1,1,1,1,2,4,1,99,5,4,1,1,0,0,0,1,2,1,1,0,3,2,4,3,2,0,0,4,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Matshemphlope,Matshemhlope,Bulawayo,#NULL!,2771,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1863,1863,686ZIM,ZIM,12,6,1,99,99,99,1,2,1,1,4,0,2,3,2,1,1,0,1,4,4,4,1,4,1,12,2,101,3,0,1,5,5,5,0,0,0,1,1,3,1,0,0,0,1,1,1,1,2,2,2,2,4,4,1,3,4,4,4,4,4,4,2,2,2,2,9,9,9,1,2,4,4,4,3,2,2,1,1,99,1,1,1,2,1,3,3,4,3,1,5,2,1,69,2,2,99,1,3,1,1,2,2,2,2,2,2,1,2,2,3,2,99,9,19,2,1,1,0,0,0,2,1,3,0,4,0,0,4,1,0,0,4,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Matshemholophe,Matshemhlope],Bulawayo,#NULL!,2771,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1864,1864,687ZIM,ZIM,12,98,1,99,99,99,2,2,1,1,2,0,9,1,98,0,0,0,1,4,4,4,1,4,2,41,1,43,98,0,1,5,5,5,0,0,0,0,0,0,98,1,0,0,1,1,1,1,2,2,1,4,1,1,1,4,4,4,4,4,4,4,2,1,2,98,9,9,1,1,99,99,99,99,99,99,98,2,2,99,1,1,1,4,99,98,98,98,98,9,99,99,3,997,2,98,99,3,3,3,5,2,3,4,3,3,3,2,2,1,2,3,99,8,29,3,3,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,3,1,1,1,.73587143,.73587143,3,6,0,14,Urban,,Bulawayo,Matsheamhlophe,Matshemhlope,Bulawayo,#NULL!,2771,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1865,1865,688ZIM,ZIM,12,5,1,99,99,99,1,1,1,1,3,2,4,3,2,9,1,0,2,2,2,2,1,4,2,60,2,20,2,1,1,5,5,5,0,0,0,0,0,1,1,1,0,0,1,1,1,1,3,2,3,3,2,4,2,3,4,4,4,4,4,4,2,1,1,2,9,9,1,1,4,3,4,3,3,1,4,1,1,99,1,1,9,4,2,4,5,5,6,3,4,2,3,997,2,4,99,2,2,2,2,2,2,4,2,1,2,2,1,9,3,1,99,16,9,2,4,1,0,0,0,2,1,2,0,0,0,0,4,0,0,0,3,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Matsheamhlope,Matshemhlope,Bulawayo,#NULL!,2771,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1866,1866,689ZIM,ZIM,12,6,3,99,99,99,1,1,1,1,1,2,4,4,5,0,0,0,5,2,2,3,1,4,4,12,1,26,3,0,1,5,5,5,0,0,0,0,0,1,1,1,1,0,1,1,1,2,2,3,3,2,2,4,4,4,4,3,4,4,4,4,2,1,2,2,9,9,1,1,5,5,4,4,2,4,4,2,1,99,2,1,4,5,2,5,5,5,4,3,4,3,3,997,3,2,99,2,2,3,2,3,2,2,3,3,2,3,9,1,4,3,99,16,29,2,5,1,0,0,0,2,1,1,0,4,0,4,4,4,0,0,2,1,1,1,.73587143,.73587143,1,18,0,14,Urban,,Bulawayo,Matsheamhlope,Matshemhlope,Bulawayo,#NULL!,2771,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1867,1867,690ZIM,ZIM,12,6,1,99,99,99,1,2,1,1,4,0,2,3,2,1,1,1,1,4,4,4,1,4,1,12,2,30,3,0,1,5,5,5,0,0,0,1,1,2,1,11,0,0,1,1,1,1,1,1,1,3,3,4,1,3,4,4,4,4,4,4,2,2,2,2,9,9,1,1,2,4,4,4,3,2,2,1,1,99,1,1,1,2,1,3,3,4,3,1,5,2,1,69,2,2,99,1,3,1,1,2,2,2,2,2,2,1,2,2,3,2,99,9,8,2,1,0,0,0,0,2,1,3,0,4,0,0,4,1,0,0,4,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Matsheamhlophe,Matshemhlope,Bulawayo,#NULL!,2771,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1868,1868,691ZIM,ZIM,12,6,1,99,99,99,2,2,1,1,2,0,2,3,4,1,1,1,1,4,4,4,1,4,2,12,1,32,3,0,1,5,5,5,0,0,1,1,0,2,1,11,0,0,1,1,1,1,2,2,1,4,1,1,1,4,4,4,4,4,4,4,2,1,2,4,9,9,1,1,5,5,5,5,2,3,3,2,2,99,1,1,3,1,1,4,4,4,5,2,5,3,3,997,2,2,99,3,3,3,5,2,3,4,3,3,3,2,2,1,2,3,99,9,9,3,3,1,1,1,0,1,0,1,2,2,0,0,3,0,0,1,4,1,1,1,.73587143,.73587143,1,9,14,14,Urban,,Bulawayo,Matsheamhlope,Matshemhlope,Bulawayo,#NULL!,2771,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1869,1869,692ZIM,ZIM,12,2,1,99,99,99,1,1,1,1,4,0,1,4,1,1,1,1,1,4,4,4,1,4,1,12,2,23,2,0,99,5,5,5,99,99,99,99,99,1,2,5,6,0,3,1,1,1,1,1,1,3,1,1,1,4,4,4,4,4,4,4,2,1,1,1,9,9,1,1,5,5,5,5,5,5,2,2,1,99,1,1,1,2,3,4,4,4,2,1,5,3,1,62,1,2,99,1,99,2,2,1,2,3,2,1,1,1,1,1,3,2,99,9,16,2,2,1,0,0,0,2,1,1,0,4,0,0,2,1,0,0,4,1,1,1,.73587143,.73587143,1,18,0,14,Urban,,Bulawayo,Matsheamhlope,Matshemhlope,Bulawayo,#NULL!,2771,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1870,1870,693ZIM,ZIM,12,99,2,99,99,99,1,3,1,1,5,0,1,1,6,0,1,1,4,4,2,2,0,97,97,50,1,28,2,1,1,5,3,5,0,0,0,0,1,2,1,0,0,0,1,1,3,3,1,1,1,1,4,4,4,4,1,1,1,1,1,1,99,4,9,9,1,9,9,9,5,5,99,99,99,99,2,4,1,99,1,1,4,9,99,5,1,5,2,1,5,99,3,997,9,3,99,1,1,1,3,2,4,4,4,1,4,1,1,9,3,3,99,9,19,1,1,0,1,0,0,2,1,3,0,4,2,4,99,4,0,0,6,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Mzilikazi,Mzilikazi,Bulawayo,#NULL!,2773,884719,1,Mzilikazi,-19.57865,27.142559,PPL,6295630|6255146|ZW|06|884719,Earth|Africa|Zimbabwe|Matabeleland North|Mzilikazi,2,1;
ZIM1871,1871,694ZIM,ZIM,12,4,2,99,99,99,1,3,1,1,5,0,1,1,3,1,0,0,4,4,4,1,1,4,1,60,2,18,2,1,1,99,99,99,2,0,0,0,2,0,2,0,0,0,3,4,4,1,1,1,1,1,4,4,1,4,2,4,2,4,1,1,99,99,99,1,1,1,1,1,1,4,5,5,2,3,4,1,1,99,1,3,1,1,3,2,2,4,1,9,1,4,1,65,1,1,99,1,99,2,3,2,1,3,2,1,4,1,1,2,1,3,99,7,9,1,1,1,0,0,1,2,1,2,0,4,4,4,0,0,0,0,2,1,1,1,.73587143,.73587143,2,9,0,14,Urban,,Bulawayo,Mzilikazi,Mzilikazi,Bulawayo,#NULL!,2773,884719,1,Mzilikazi,-19.57865,27.142559,PPL,6295630|6255146|ZW|06|884719,Earth|Africa|Zimbabwe|Matabeleland North|Mzilikazi,2,1;
ZIM1872,1872,695ZIM,ZIM,12,6,1,99,99,99,1,1,1,5,1,0,1,4,1,1,1,1,1,4,4,4,1,4,1,12,2,26,3,1,1,5,5,5,0,0,0,0,1,3,2,7,0,0,3,1,1,1,1,1,1,1,99,99,1,4,4,4,4,1,4,4,1,1,2,5,9,9,1,1,5,5,1,1,1,1,4,1,2,99,1,1,98,1,4,4,4,4,4,3,5,99,1,62,1,4,99,1,99,1,2,1,2,3,2,1,1,1,1,2,4,1,99,10,16,1,3,0,0,1,0,2,1,1,0,2,4,4,4,3,1,1,6,1,1,1,.73587143,.73587143,1,18,0,14,Urban,,Bulawayo,Entumbane,Entumbane,Bulawayo,#NULL!,2766,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1873,1873,696ZIM,ZIM,12,2,1,99,99,99,1,4,1,1,6,0,0,1,1,9,9,9,1,1,4,4,1,4,1,99,1,63,1,1,1,5,5,4,0,1,2,1,1,2,1,7,6,4,3,1,1,1,1,1,1,1,1,5,4,4,1,4,2,4,4,1,2,2,2,1,1,9,9,1,5,5,5,5,99,5,3,2,2,99,1,1,1,1,99,3,3,3,3,2,5,1,1,64,3,3,99,2,1,2,5,2,2,3,2,1,1,2,1,2,2,2,99,9,31,1,1,0,1,0,0,1,2,3,0,2,3,0,4,2,0,0,3,1,1,1,.73587143,.73587143,1,18,27,14,Urban,,Bulawayo,Entumbane,Entumbane,Bulawayo,#NULL!,2766,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1874,1874,697ZIM,ZIM,12,98,2,99,99,99,98,98,98,98,98,9,9,9,2,0,0,0,4,1,4,3,1,4,1,60,1,26,1,0,1,4,4,1,2,2,2,2,2,0,3,80,0,0,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,5,0,2,9,9,9,9,99,99,99,99,99,99,98,1,1,99,1,1,1,1,9,98,98,98,98,9,99,99,1,998,1,98,99,98,98,9,3,98,98,98,98,98,98,98,98,9,1,1,99,8,29,9,3,0,0,0,0,1,8,4,0,4,1,0,4,4,0,0,9,1,1,1,.73587143,.73587143,1,9,998,14,Urban,,Bulawayo,Njube,Njube,Bulawayo,#NULL!,2776,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1875,1875,698ZIM,ZIM,12,1,2,99,99,99,3,3,3,3,3,9,9,9,1,0,0,0,3,4,9,9,0,97,97,60,2,68,0,1,1,5,5,0,2,1,0,0,1,3,1,0,0,0,9,9,9,9,9,9,9,9,3,4,9,9,1,1,1,1,1,1,1,3,0,1,1,9,9,1,3,3,5,5,5,4,2,9,9,99,2,9,2,9,1,3,3,4,6,9,4,98,3,997,9,2,99,9,9,9,5,2,9,9,9,9,3,9,9,3,9,9,99,9,29,9,9,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,9,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Njube,Njube,Bulawayo,#NULL!,2776,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1876,1876,699ZIM,ZIM,12,6,1,99,99,99,2,1,1,1,1,2,4,3,1,1,1,0,2,4,1,9,1,4,3,60,2,19,2,1,1,4,4,1,0,0,0,0,1,1,1,2,0,0,1,1,1,4,2,2,2,1,1,2,1,4,4,4,4,1,4,4,2,4,1,2,1,1,9,1,5,5,2,2,3,3,4,2,1,99,2,1,9,4,3,4,5,5,6,9,5,4,1,2,2,4,99,2,9,99,2,4,2,2,3,3,2,9,9,3,3,3,99,16,29,2,5,1,0,0,0,2,1,4,0,4,0,4,0,0,1,1,9,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Njube,Njube,Bulawayo,#NULL!,2776,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1877,1877,700ZIM,ZIM,12,5,1,99,99,99,1,5,1,1,5,2,2,4,5,1,1,1,4,4,1,4,1,4,1,45,1,31,2,0,1,5,5,5,0,0,0,0,0,0,1,2,0,0,1,1,1,1,2,2,3,3,1,4,5,4,1,1,1,3,1,4,2,2,1,1,1,1,1,1,5,5,5,3,3,3,2,1,1,99,1,1,1,1,4,5,5,5,3,1,5,3,3,997,4,5,99,2,3,3,1,1,4,4,3,3,4,3,3,4,4,4,99,13,19,4,4,0,0,0,1,2,1,1,3,3,3,3,3,3,1,3,4,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Njube,Njube,Bulawayo,#NULL!,2776,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1878,1878,701ZIM,ZIM,12,1,2,99,99,99,1,1,1,1,5,0,1,1,2,1,1,1,1,4,4,4,1,4,1,12,1,43,3,1,1,5,5,5,0,0,0,0,0,1,1,7,1,0,4,1,1,1,1,2,1,4,1,1,1,4,4,4,2,4,4,4,2,1,2,2,1,9,1,1,3,3,4,3,3,4,2,2,1,99,1,1,1,1,1,4,4,5,3,1,2,1,1,62,3,4,99,2,3,2,2,2,2,4,3,1,1,1,2,2,3,3,99,10,35,1,1,1,0,1,1,1,8,1,0,2,2,0,4,1,1,2,6,1,1,1,.73587143,.73587143,1,9,998,14,Urban,,Bulawayo,Njube,Njube,Bulawayo,#NULL!,2776,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1879,1879,702ZIM,ZIM,12,1,3,99,99,99,5,3,1,3,1,1,4,4,3,1,1,1,1,4,4,1,1,4,9,60,1,21,2,1,1,5,4,4,1,0,0,0,1,3,1,7,11,0,2,3,2,2,2,2,2,2,4,1,4,4,2,2,1,1,3,3,1,4,1,5,1,9,1,1,5,5,5,5,3,5,3,9,1,99,1,2,4,4,1,4,4,4,4,9,5,1,1,72,4,4,99,3,2,3,9,2,1,1,2,2,1,9,2,9,4,3,99,6,13,4,3,1,0,0,0,2,1,1,0,4,4,4,4,4,0,0,99,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Njube,Njube,Bulawayo,#NULL!,2776,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1880,1880,703ZIM,ZIM,12,2,1,99,99,99,1,1,1,1,5,1,2,3,2,1,0,0,1,3,1,4,1,4,2,60,2,19,2,0,1,5,5,4,0,0,1,1,1,0,1,80,0,0,2,1,2,4,1,1,1,2,4,4,1,3,4,4,4,4,4,4,2,2,1,1,1,1,9,1,4,4,5,5,5,4,99,2,1,99,2,2,1,3,3,99,99,99,99,9,4,4,1,62,1,99,99,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,99,9,29,5,2,1,0,0,0,2,1,5,2,4,4,4,4,0,0,0,3,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Luveve,Luveve,Bulawayo,#NULL!,2769,888184,1,Luveve,-20.1,28.5,PPL,6295630|6255146|ZW|09|888184,Earth|Africa|Zimbabwe|Bulawayo|Luveve,2,1;
ZIM1881,1881,704ZIM,ZIM,12,98,4,99,99,99,1,4,1,1,4,9,9,2,2,1,1,0,5,4,2,1,1,4,2,45,2,34,2,1,1,5,5,5,0,0,0,0,1,1,1,0,0,0,9,9,9,9,9,9,9,9,3,4,1,4,1,1,4,1,4,4,2,4,0,1,9,1,1,1,98,98,98,98,98,98,2,1,1,99,1,1,2,2,98,3,3,3,2,9,98,98,1,1,2,3,99,1,1,1,2,1,1,2,9,1,1,1,1,3,2,1,99,9,32,5,1,0,1,0,0,2,1,4,0,0,0,0,4,0,0,2,9,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Luveve,Luveve,Bulawayo,#NULL!,2769,888184,1,Luveve,-20.1,28.5,PPL,6295630|6255146|ZW|09|888184,Earth|Africa|Zimbabwe|Bulawayo|Luveve,2,1;
ZIM1882,1882,705ZIM,ZIM,12,10,2,99,99,99,6,6,6,6,6,9,0,9,4,0,0,0,1,4,4,4,0,97,97,60,1,64,0,0,1,5,5,1,1,1,0,1,1,1,1,0,0,0,2,2,2,2,2,2,2,2,2,1,2,3,4,4,4,4,4,4,2,4,0,3,1,1,1,1,4,4,99,99,99,99,98,9,2,99,1,2,2,2,99,98,98,98,98,9,4,3,3,997,2,98,99,9,9,9,9,2,2,9,9,9,9,2,9,9,9,2,99,27,29,9,4,1,0,0,0,2,1,5,0,0,0,0,0,0,0,0,9,1,1,1,.73587143,.73587143,2,9,0,14,Urban,,Bulawayo,Bulawayo North,Pumula,Bulawayo,#NULL!,2764,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1883,1883,706ZIM,ZIM,12,6,2,99,99,99,2,1,2,1,2,1,2,2,2,1,0,1,1,4,1,2,1,4,4,12,2,26,3,1,1,5,5,5,0,0,1,0,1,1,1,11,1,0,1,1,1,2,2,2,3,2,2,2,2,2,4,4,4,4,4,1,2,1,1,2,1,9,1,1,3,4,3,4,2,3,2,2,2,99,1,1,2,3,2,3,4,4,2,1,4,3,3,997,3,3,99,1,2,2,2,2,2,2,2,9,2,2,9,9,3,2,99,9,19,2,4,0,0,0,0,2,1,4,0,0,0,2,0,4,0,1,3,1,1,1,.73587143,.73587143,1,18,0,14,Urban,,Bulawayo,Pumula North,Pumula,Bulawayo,#NULL!,2781,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1884,1884,707ZIM,ZIM,12,0,1,99,99,99,1,2,1,1,5,0,0,4,1,1,0,1,4,4,4,4,1,4,1,12,2,50,2,0,1,5,5,4,0,0,0,0,0,1,1,1,1,0,3,1,1,1,1,1,1,3,1,1,1,4,4,4,1,4,4,4,2,1,2,2,9,9,1,1,2,2,3,3,3,3,1,1,1,99,1,1,9,3,2,5,4,3,4,1,5,1,1,64,1,1,99,1,2,2,1,2,2,2,1,1,2,1,1,3,3,1,99,19,16,1,1,1,1,0,1,2,1,3,2,1,1,0,4,0,0,2,4,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Pumula North,Pumula,Bulawayo,#NULL!,2781,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1885,1885,708ZIM,ZIM,12,6,1,99,99,99,1,2,1,1,4,0,0,4,4,1,1,1,1,4,4,4,1,3,2,61,1,37,3,0,1,5,5,5,0,0,0,0,0,2,1,11,1,1,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,2,2,1,4,1,9,1,1,4,4,4,4,1,1,2,1,1,99,1,1,1,2,2,4,4,4,4,2,5,2,1,62,2,2,99,2,2,1,1,2,3,4,2,1,3,2,3,3,3,1,99,9,16,4,1,1,0,0,1,2,1,3,0,4,0,0,4,1,0,2,4,1,1,1,.73587143,.73587143,1,9,0,14,Urban,,Bulawayo,Pumula North,Pumula,Bulawayo,#NULL!,2781,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
ZIM1886,1886,709ZIM,ZIM,12,99,2,99,99,99,4,4,4,4,2,9,9,1,1,1,0,98,3,3,3,4,1,4,1,45,1,42,2,1,1,5,3,5,1,1,1,1,1,1,1,1,0,0,9,9,9,9,9,9,9,9,2,4,4,4,4,4,1,4,4,4,2,4,2,2,9,9,1,1,99,99,99,99,99,99,1,3,2,99,1,1,1,2,99,2,4,4,4,1,99,99,3,997,3,4,99,1,1,1,1,3,3,3,3,3,3,1,1,1,3,3,99,16,10,4,1,1,1,0,0,1,2,1,2,4,2,1,4,1,0,0,2,1,1,1,.73587143,.73587143,1,18,27,14,Urban,,Bulawayo,Pumula North,Pumula,Bulawayo,#NULL!,2781,894701,1,Bulawayo,-20.15,28.58333,PPLA,6295630|6255146|ZW|09|894701,Earth|Africa|Zimbabwe|Bulawayo|Bulawayo,2,1;
